tv_ad_spend_usd,digital_ad_spend_usd,print_ad_spend_usd,radio_ad_spend_usd,product_category,season,promotion_budget_usd,sales_team_size,market_share_percent,competitor_activity,economic_conditions,distribution_coverage,product_launch_year,revenue_usd
13190.335477315326,77657.59059269223,20699.09758891463,6123.464808615321,Home Goods,Spring,37612.482363857576,37.0,14.40586576411716,Medium,Growth,Regional,2011.0,2309712.9696686086
73087.69064851015,75745.31050879488,22333.335492625152,9572.500751637166,Home Goods,Fall,14745.935044791408,43.0,7.453006374719749,High,Growth,National,2021.0,4865811.15379702
10571.379286472751,51864.50248658924,3816.81250184423,19202.5137720257,Apparel,Winter,48413.53423718084,12.0,8.065588572772796,Medium,Stable,Regional,2022.0,3122668.151069344
32722.856683324273,2749.216202384784,22491.865481799912,12477.0493667801,Sports,Winter,15910.775982832465,48.0,24.456633580212273,High,Recession,National,2014.0,1154439.2533919762
,77805.72607609282,23063.46757345259,10975.991293552528,Apparel,Summer,14103.75468201336,22.0,3.347426162015567,Low,Stable,International,,4890547.980295814
61849.20915284688,53201.549556229664,14420.723668283927,5571.909950601939,Sports,Summer,35362.76484283654,20.0,3.5311472733453964,Low,Recession,National,2019.0,4113541.9777152557
68595.25578454352,8478.60523503558,22554.550108480606,3642.8071514268804,Sports,Spring,35313.7229793212,25.0,27.68155987243311,High,Growth,International,2010.0,
90646.6848295971,48192.60043961578,21105.258513968663,654.6683062871307,Electronics,Summer,31150.00655645602,28.0,16.52570318346237,Low,Stable,International,,2178700.7593406467
14776.422349676328,53218.1145977231,24594.133174559935,18414.885794617774,Home Goods,Fall,28912.774872453505,12.0,25.442874498530383,High,Stable,Regional,2020.0,2799517.566270174
11756.20820382627,76123.53550922734,20888.913502788473,9710.808870499506,Beauty,Fall,3081.0720752979305,48.0,10.896210587650984,High,Recession,International,2012.0,122763.89605062462
29978.71294641926,13362.884349694796,25613.463616856916,16371.797357963487,,Winter,14197.8934732786,24.0,26.74730642128031,High,Stable,National,2019.0,800846.0816788045
59392.32361030614,78207.50806727681,29539.861867778804,18585.64606363235,Home Goods,Winter,15343.226308765434,8.0,19.387343962327126,Medium,Growth,International,2015.0,2258128.7467812127
47763.9811151208,79850.63872571645,12527.486290608807,16688.606525108436,Home Goods,Spring,36039.64473905446,29.0,8.45805812093528,Medium,Stable,International,2022.0,2515763.476456971
50005.4584538258,16638.805876227587,11513.042041532333,4958.705827153382,Home Goods,Fall,46728.14757837165,11.0,19.9988759436259,High,Recession,National,2018.0,3664582.9047228917
21100.687505488328,31963.273831833776,23927.61560519762,10007.227902133855,Sports,Winter,24071.01563196613,34.0,,High,Growth,National,2014.0,3250686.9993786626
74442.33098361705,73706.44135545181,2870.3195765911237,3564.2621747010426,Electronics,Winter,40706.86024735224,13.0,18.719262096089203,High,Stable,,2017.0,4343833.842729745
74615.30499681388,61169.25628695793,3315.2229016684455,15953.561253370703,Electronics,Winter,5341.00564004667,45.0,26.03299904279957,Low,Growth,National,2014.0,1200432.7250830042
19086.515098503834,52499.742247513306,28832.807886552368,549.703668151906,Electronics,Spring,32800.2325743047,46.0,14.85851132505134,Medium,Growth,National,2019.0,3760650.604678721
77645.99684137806,42215.710270106414,10447.3988029264,19919.497248504165,Beauty,Spring,27370.847197394975,26.0,28.59792935428411,Low,Growth,Regional,2019.0,1910364.393300671
59864.57274608227,5870.056664359831,14733.872850693708,3537.163807259518,Apparel,Winter,1216.9624519553556,17.0,18.7744695231225,High,Recession,Regional,2021.0,2437523.6846275902
31618.71661288407,65385.05892429662,25114.520502192834,7490.148241703323,Sports,Spring,30271.28097177062,30.0,17.51661484636774,Low,Stable,Regional,2017.0,4513724.71986023
84957.66671985945,10208.94664219555,7140.234691731511,17989.090906422145,Sports,Winter,18757.627714846785,7.0,20.970197353338833,High,Growth,International,2019.0,2280704.160376099
92450.07976857497,53100.23361179577,10513.928977927977,7931.231444349485,Home Goods,Spring,31969.688177853415,36.0,2.122526348704916,Low,Stable,International,2021.0,663418.7265757605
76812.44963813301,60685.746639385936,14532.27688273545,4543.161514938161,Electronics,Winter,44266.62223064358,5.0,26.21752202814015,Medium,Growth,International,2014.0,3018809.3575607175
91978.25756976956,68965.69471083382,29559.053613231732,5131.138601594567,Home Goods,Fall,25544.88425784839,,12.498670853782777,Medium,Stable,International,2016.0,3699062.931707547
15235.150333745185,,24585.77721769925,14903.697700883351,Home Goods,Winter,46123.152593172475,33.0,,High,Growth,International,2021.0,2180248.70897839
22208.217866714564,65415.40016797778,18598.779516612034,13137.229060249383,Apparel,Winter,,31.0,5.404462827025835,High,Recession,International,2017.0,4799377.077130435
45263.628456421895,70994.90056903141,14927.447208540043,7477.069327663626,Beauty,Summer,16450.43456787142,49.0,7.244104663689397,High,Stable,National,2015.0,2242246.0948641617
97156.09601961655,56134.65616982459,2226.4205694500156,16694.144410315355,Sports,Summer,40618.24684143011,12.0,5.216573076182226,Low,Stable,Regional,2020.0,1284485.324005236
74297.76228948442,64514.904581809686,23204.629938738366,11813.729699896936,Electronics,,10848.702559334633,22.0,25.189386863281303,High,Recession,International,2015.0,3274704.071737254
59818.229095970426,40741.75942166873,4379.466235151487,19044.48705187997,Apparel,Summer,20230.67078857992,38.0,8.63616006904791,Low,Recession,Regional,,4895013.256189803
83303.85758085498,73717.72293123697,24213.4489513622,2297.775331067462,Apparel,Fall,6004.154145465817,6.0,28.582031798924774,Low,Recession,Regional,2022.0,1467670.0991891983
81012.16601877159,73375.64524739116,7046.870082866058,4463.198621195288,Sports,Spring,39033.68742132815,36.0,23.519038775677895,Medium,Recession,International,2010.0,408740.9796188785
67745.68624193,47899.893520601494,15768.053749812932,3149.796063592152,Electronics,Summer,33213.6261778363,22.0,25.34330647776695,Medium,Recession,,2016.0,3123720.432805974
26928.218711602443,19881.12429035021,26256.426588122693,14526.9753172658,Home Goods,Fall,37324.09430946745,16.0,11.19990490309789,Low,Growth,Regional,2018.0,1404379.7754742804
48952.68724732209,54343.52619756347,19246.41214260465,19794.673637731397,Beauty,Summer,43026.93422223767,23.0,28.252958821898563,High,Growth,Regional,2012.0,3350226.444665895
24819.90572129264,67037.05979012517,16634.618389757197,11637.508346131202,Electronics,Summer,14512.057683323586,19.0,16.06621132610736,Low,,Regional,2022.0,756228.0115922625
22569.9366947998,35823.49212547847,,,Apparel,Fall,35561.98971137363,5.0,29.203318898069707,High,Stable,Regional,2013.0,429296.66467473714
95265.1912642813,5368.655402194381,8348.933582790618,17828.18179588224,Apparel,Spring,10563.07237635351,8.0,4.653096482632623,Medium,Growth,Regional,2012.0,1249755.1372207792
24997.3391770669,45139.74819840519,28112.921317416483,16973.343588588552,Apparel,Winter,33427.424791247235,49.0,24.469164186812733,Low,Stable,National,2022.0,4150450.442033587
76864.58865442565,52641.541235836936,5809.547414879078,18787.339052896154,Beauty,Summer,26372.847452493374,,7.407293910274564,Medium,Stable,International,2016.0,199505.76733228905
71875.7023890871,72416.61581095631,20353.204452788555,9074.796874503476,Sports,Spring,15127.388104297695,38.0,6.286128887318791,Medium,Growth,International,2014.0,2587560.084415838
72758.01908950399,20476.0967022917,6989.0351330322055,16467.455345933915,Apparel,Fall,40734.016869519415,46.0,25.487500326634255,Low,Recession,Regional,,4639378.613704757
51486.497731010415,71098.16915149301,,1870.498703672145,Apparel,Spring,8839.556617005734,28.0,29.248084763602957,Low,Stable,Regional,2013.0,772101.1824231376
88903.52724336208,73468.78543845953,9497.049981474702,12937.607680100562,Apparel,Fall,26205.135223618527,10.0,19.84509715990724,Medium,Recession,International,2019.0,3252725.170861357
97666.02897708715,55396.66320802567,3068.895263476662,16797.583331797687,Beauty,Spring,47232.575729265605,27.0,18.56935942292157,Low,Recession,National,2020.0,817597.4325547297
,63027.223875490396,8686.049769419562,4589.121998893998,Beauty,Spring,5394.641342428697,47.0,6.982236004631514,Low,Recession,National,2020.0,4597702.549287145
56301.53809742209,50339.241722783256,23150.25108667751,7547.323871919521,Beauty,Summer,25763.29524961759,26.0,3.924979000029844,Low,Stable,National,2011.0,3158637.7569862725
47556.438759813835,3214.5555925520525,22141.39033875878,9172.546687136228,Electronics,Fall,36400.0149934717,45.0,15.107858123895678,High,Stable,Regional,2018.0,3848539.051861908
27453.930108751712,47103.43094873505,8523.617950110252,7596.291610501192,Electronics,Winter,11188.936443780927,43.0,10.758185980515151,Medium,Growth,National,2017.0,2919966.9790848773
23177.579993135852,43791.40780849179,27889.57549186518,4438.234522154426,Apparel,Winter,49860.987859162495,12.0,5.142213625124273,Medium,Growth,International,2012.0,3474130.1485364987
87456.63618331832,45434.192196862365,3510.455347071256,13071.253805031169,Sports,Winter,49122.533603270414,21.0,26.09207694192006,Medium,Recession,National,2019.0,4985136.810731332
39646.178467964055,18056.849702469415,28803.260519185595,19040.32707908983,Home Goods,Fall,2703.1433844863286,44.0,19.714234193696196,Medium,Recession,International,2018.0,3671711.748815635
52185.64429631646,52176.828221579664,27396.854932253013,10803.068098360805,Electronics,Winter,2015.8466078628644,29.0,10.515014117305373,High,Growth,Regional,,2135682.949142883
91104.5840288631,45129.571031616026,26485.867780020242,16168.386838061935,Home Goods,Winter,39813.42918673048,27.0,19.47309200131838,Low,Stable,National,2017.0,2191016.720122731
57181.145999717446,3703.973593958117,1160.9614600891246,9183.999004958709,Sports,Winter,5302.479894203449,45.0,8.813778676441387,Medium,Stable,National,2014.0,4515308.249544467
16452.55741950131,24756.258169869947,9844.806221527686,6308.798313207083,Home Goods,Fall,21545.659538662643,10.0,17.268818518467604,High,Growth,National,2018.0,3642519.0247521815
16236.373395879184,42775.90815664245,,1867.7771588990418,Beauty,Winter,18130.96818650299,14.0,21.67018201525413,High,Stable,National,2022.0,3005752.599531212
31279.179183557444,57504.77859379122,1759.747495763656,7182.440534166746,Home Goods,,30564.568187177214,49.0,13.104733831126557,,Growth,National,2011.0,2328362.2339652446
17204.57712977769,69471.54500803775,17745.024490189735,15315.105124181264,Apparel,Fall,6392.365640917025,39.0,5.559573174127012,Medium,Growth,National,,1130932.2830007519
74734.61109257379,42246.6533673495,19935.652735077998,19531.829203698177,Beauty,Spring,46348.56501201963,,28.208226966339797,Medium,Growth,Regional,2020.0,4071920.129633987
12166.425598311951,65999.9947966828,26292.22581975658,13904.668655228572,,Summer,,43.0,12.995692330655869,Medium,Growth,National,2011.0,4480466.700062556
15017.392765321856,58855.42111829662,8366.15834768618,13154.610877818779,,Spring,43721.5425172995,17.0,13.202721792250678,High,Stable,Regional,2015.0,2698525.134706303
62868.40220153917,21156.11842820946,25032.897561177746,16528.136479009165,Beauty,Summer,43662.586470278424,34.0,11.22879378062321,Medium,,National,2017.0,3096678.055937086
55472.852299945516,23071.378826542157,3568.55416530553,7396.284068787647,Beauty,Summer,13705.534487634175,14.0,3.8533514545836183,Medium,Recession,National,2012.0,3372398.6081769294
48770.7263802778,44744.43461571383,20198.854830118387,19154.027161522266,Apparel,Winter,30478.800406430622,7.0,1.9659544756773353,Low,Growth,National,2015.0,2806357.7014399734
21584.668999722864,29816.90591245853,12234.057213921988,15089.3695188781,Electronics,Summer,594.9877446094154,36.0,17.074749827837735,Low,Stable,International,2012.0,3406641.590850389
99246.49917532592,5299.140297617842,24190.64864593056,14075.842678037998,Beauty,Summer,36657.34114928436,5.0,17.9381716130254,Medium,Growth,International,2014.0,1140714.1411546352
37747.42969578235,23201.813792710287,15913.985316925742,5441.456627817915,Home Goods,Summer,23340.957482044887,22.0,4.318736567989342,High,Growth,Regional,2020.0,4013296.4550135355
77959.62901121148,28606.786813969546,22867.597428318306,6470.806753753443,Home Goods,Fall,31130.747390606077,28.0,16.29763791595157,Low,Recession,International,2012.0,3701633.332267295
72404.51319105567,,21668.83078119844,13472.464239751474,Beauty,Fall,33232.95974249088,35.0,26.69126241231904,High,Stable,Regional,2013.0,2355796.900632021
94852.60592424088,52204.52092867243,1678.6179621490833,18255.46756985363,Home Goods,Summer,40389.9366788397,19.0,11.537394774981118,Medium,Growth,International,2017.0,2264502.3911735946
74154.9436505736,67498.69039389983,27955.694808968437,14464.588484213495,Electronics,Spring,40340.06955459564,41.0,2.2912449103661165,Low,,Regional,2011.0,1619008.6607500063
50086.95921199309,11476.745662436051,2605.8928873835403,16771.79025738872,Beauty,Fall,22238.43517524363,,9.63191787295618,,Growth,Regional,2018.0,2811885.8789512897
49801.67211994798,79827.36224703763,10551.226463199597,12533.419276181163,Beauty,Spring,5521.290289759772,45.0,17.21918124824018,Low,Stable,Regional,2013.0,4769767.19087278
83130.12537662298,20638.51914238238,17158.18336123485,13913.14731028794,Sports,Fall,40225.11967535843,31.0,22.66800151814126,Low,Stable,National,2013.0,1567230.3238267945
39450.610164415746,73645.1280550942,20939.589577286504,4962.943256480463,,Fall,47961.05112728859,13.0,24.52510166662786,High,Growth,Regional,2012.0,4139436.5511443
,34217.20783472108,7480.1567655759545,1045.1654686936206,Beauty,Summer,45880.66258276173,44.0,10.589412708490286,High,Stable,International,2021.0,2230031.5436459417
99944.21498590894,37747.43816169202,12671.166148657063,7681.686664280313,Home Goods,Fall,,14.0,2.3678660367817095,,Recession,Regional,2019.0,2189369.5827408945
35412.96541168293,63939.45061702486,18269.812768856253,1658.2576445775953,Sports,Spring,5192.708371502419,35.0,15.018109049841879,High,Growth,International,2019.0,1957005.2121906492
95074.04918812709,54249.05850280036,14939.763102534702,,Electronics,Summer,13166.82598522283,25.0,22.7867824886247,,Stable,International,2017.0,4773351.9781466415
89742.13099569596,31403.510171416623,12268.597978500238,18663.965717569703,Sports,Spring,44243.33109956106,12.0,16.537400683919653,Low,Recession,International,2015.0,2456832.798849045
66488.71403676995,46584.671246933925,14717.674943709491,17689.056750109696,Apparel,Summer,14609.035916152501,48.0,19.446658139372467,Low,Growth,National,2010.0,2860756.2264840147
60530.26611697227,43622.37281948152,3677.4450049582397,19427.482462412903,Apparel,Summer,45406.72576388376,26.0,26.768186073691933,High,,,2015.0,2899690.2969767153
17101.619860410356,49463.004997753254,2123.062111358314,2123.619902016775,,Summer,21762.758644518177,45.0,22.160103809142363,Low,Growth,Regional,2014.0,2231740.392696347
99691.4768005735,32431.875565157297,23979.835942400274,10327.10048671149,Beauty,Spring,20461.724392792425,49.0,12.375152943285467,High,Growth,International,2018.0,1440902.360530232
98747.32543029134,52416.157220450776,3066.3359162040592,19603.189261021518,,Fall,46245.99805212032,29.0,12.322472148369613,Low,Growth,International,2013.0,4131036.799131187
61250.507601949925,46062.51256371804,6702.286138923671,2992.874479443179,Home Goods,Spring,43037.10726824982,37.0,27.38776757700419,Medium,Stable,Regional,2010.0,2467995.2776977727
43486.35131108139,60659.78658724204,4840.213157299002,10013.928697141631,Beauty,Fall,38806.40990166921,38.0,19.927900999076584,Low,Growth,International,2021.0,3009977.380605337
49893.05512915376,8652.436029984088,29061.499436622096,16785.81545829788,Electronics,Winter,14369.210331307691,6.0,19.291913938688012,Medium,Growth,Regional,2022.0,2413818.9473701655
23788.447586711853,23233.68738073289,8782.187712861403,4550.386966531753,,Winter,,,11.528366700361001,Medium,Growth,Regional,2019.0,3129133.220058055
56784.68837922697,77297.20485639245,29145.55677406561,14102.993611236207,Sports,Summer,20988.594898243962,20.0,12.187363473273663,High,Growth,National,2017.0,4695382.89977514
46669.84303978236,20032.226747865196,18134.287578988227,16152.222436133752,Home Goods,Summer,7168.393972825465,35.0,,Low,Recession,Regional,2011.0,4110877.909916547
,14540.198448217241,5587.030759493042,3802.3576958723966,Home Goods,Spring,6938.40287635068,37.0,13.31596031200633,Low,Recession,International,2014.0,2044398.7988205582
93547.06377564333,21300.536904536013,7180.93095291458,10204.838091063548,Apparel,Spring,47975.006300580535,,,Medium,Recession,Regional,2015.0,4398074.7460046895
81805.3244652517,20086.493197997712,3005.5236565518144,10044.535611633057,Electronics,Spring,41769.95431640558,,16.696821341756205,Medium,Recession,Regional,2016.0,966760.8977729168
47445.845669379116,9554.732702472753,19125.970179074808,4293.893033817721,Sports,Spring,7416.003080385946,34.0,2.115830238341832,Low,Recession,International,,4065438.1906956653
69385.39151342612,15451.196868074092,28069.150109669383,,Electronics,Fall,26588.632203413243,21.0,5.210783444835242,High,Recession,Regional,2018.0,4476593.378800658
60557.40764793026,12018.290933662092,10157.669394485427,17301.56614781025,Beauty,Summer,3806.263903031931,46.0,11.617416521626117,High,Stable,National,,4151800.7227621465
84951.99603743521,37749.1896355324,11425.177989243968,7735.139214106127,Electronics,Spring,11351.268267660613,18.0,21.29209387540335,Medium,Growth,Regional,2017.0,2998448.291895556
22450.71148183745,18471.931145744362,15114.486436231637,954.5829716883152,Sports,Winter,8424.510653134232,14.0,5.6503555476925325,Low,Stable,National,2016.0,1708154.9469383524
95478.69200552827,59785.36725063457,10141.408203336765,4371.402482138319,Sports,Summer,47209.34306285107,15.0,8.480966038848045,Medium,Recession,Regional,,2502422.3474543667
33484.56029826524,67482.87557666603,15763.532193359515,6782.141354457941,Beauty,Summer,4437.677708875181,42.0,12.511603871424915,High,Stable,Regional,2011.0,1251068.1769440102
34994.54117164604,8554.054713187834,24325.90662887746,13589.251244863524,,Fall,22538.123442709406,28.0,2.54012674356293,Low,Stable,National,2021.0,2856492.8417820446
97228.40896511656,27105.99782129885,11880.882362893413,16856.113929820727,Sports,Fall,24015.125434670837,10.0,12.550682880263357,Low,Stable,National,2011.0,2710608.112303462
43662.21136934873,77369.9144389035,12607.350134108105,1600.0253235683836,Apparel,Spring,8946.575659852408,22.0,2.037272158197509,Low,Growth,National,2016.0,2186915.4712995174
45095.129788913306,52700.68541497161,5793.485784912204,9435.148533845242,Home Goods,Fall,22485.497527385156,16.0,18.21638596812175,Medium,Stable,,2015.0,2779762.1723682974
68982.39649348368,60875.66167201117,18912.15694386472,5416.221654811015,Sports,Summer,8684.984174888661,7.0,13.715926522569864,,Recession,Regional,2021.0,744638.6902616255
19824.540237928355,26011.256486842678,23903.186551759136,4441.593178311978,Sports,Summer,20720.635840299045,8.0,19.608855919131507,High,Recession,National,2020.0,2838893.806359788
94513.36212385,,7032.268784707555,16419.48358733036,Apparel,Fall,,9.0,2.3313713857411926,High,Recession,Regional,2016.0,4175045.5943219955
53827.25491128821,16148.622888109881,28632.526368094972,15229.668382917891,Home Goods,Summer,1868.498848498984,17.0,,Medium,Stable,National,2016.0,
72462.90298197283,12256.66744243721,14952.681934203412,3252.212434781765,Home Goods,Winter,21887.000043746786,25.0,22.448459236315294,High,Stable,Regional,2010.0,1504834.06500581
57445.98974379527,8932.586276943512,2232.2079585794336,4022.791638700675,Electronics,Fall,11477.86297427973,31.0,16.55344158850475,High,Growth,International,2010.0,2875819.685468628
86868.31003767195,53379.43088553236,28691.776885187683,6792.822641524334,Beauty,Fall,778.0754861146155,25.0,20.34721147758098,Medium,,Regional,2011.0,3872620.3115758034
32503.858480168834,41312.96236513394,18990.480236258565,12734.992189550709,Electronics,Summer,44450.316895551136,,23.732376434135226,Medium,Stable,National,2012.0,981600.3423147127
55084.534603967244,18229.849252226897,18436.319536792893,15366.12475664847,Home Goods,Fall,46397.64859729363,48.0,21.89105123147592,Low,Stable,International,2021.0,1348455.081276927
40308.70846749955,69443.26132590907,3318.2836049033262,4482.794159299295,Beauty,Summer,18719.63791187457,8.0,5.365552179308085,High,Stable,Regional,2018.0,3588311.8458519676
57841.468929152514,69564.9444866069,18284.460373205755,8280.519693007016,Electronics,Spring,49634.047450006765,31.0,24.770481035083698,Low,Growth,,2018.0,2133913.80963308
52344.38116761328,68358.5567071917,12221.826790111116,18260.787332973734,Sports,Spring,8700.851582565949,45.0,13.24863478939726,Low,Growth,International,2021.0,205902.0673110427
66262.10065792972,9469.391349701169,3171.427810651741,8742.498861696997,Sports,Fall,28446.961509605,19.0,27.3325573935944,,Stable,,2013.0,3192760.884001621
16625.592726712315,31147.708317896737,1857.2339138534303,12751.825849180586,Home Goods,Spring,6193.110569870608,44.0,9.02388178713266,Medium,Stable,International,2011.0,348336.83188482834
22391.926368931177,12838.900643559331,4727.571214684558,8258.534965175531,Sports,Summer,24746.08385606848,37.0,17.295989372869567,Low,Recession,National,2018.0,918131.8392294003
71606.97910906728,17831.595345015812,8453.043970503975,19920.336043205632,Electronics,Spring,45798.094391606464,43.0,24.352704988322955,Low,Recession,National,2021.0,2017307.1263315866
98114.19025712123,38816.53973894162,12036.603271849544,6863.73080436023,Electronics,Fall,10672.906213961725,28.0,18.59638399851571,Medium,Recession,International,2017.0,4972424.44514901
35579.46182999339,26591.164321096312,11730.274435022746,15310.171869924909,Electronics,Winter,17136.523935782967,,14.441044217802265,High,Stable,Regional,2013.0,2778295.1581169767
58074.76458428162,43501.43728976236,27642.92116634653,18512.77410386588,Beauty,Summer,14616.270890017819,39.0,23.6522672330234,Low,Stable,International,2010.0,4214114.503646754
43853.184557287124,49645.941304701446,23830.60811178291,16400.349746076667,Apparel,Summer,12852.491384183879,15.0,5.739262348732819,Medium,Recession,Regional,2010.0,2316111.5306009618
15894.159691379451,8051.508522400773,1391.735408798758,14151.284982848436,Home Goods,Fall,36850.6633909717,30.0,13.219804623313468,High,Growth,Regional,2013.0,4719786.307824786
24522.81424952698,34106.963737579965,19171.15729723251,15043.361077867748,Apparel,Summer,49753.431675619395,47.0,7.1280659942920135,Low,Stable,Regional,2018.0,667858.0525572601
20326.9879169653,69718.32683490813,11674.621188850828,19151.313204000515,Sports,Fall,32053.75061312812,36.0,12.69877982882267,Low,Stable,National,2017.0,
54824.253590250024,74680.14804307024,16290.171709328295,9248.057436937219,Beauty,Summer,42577.225837792175,7.0,20.04723029515414,High,Recession,Regional,2019.0,3151677.560563729
25519.708347021016,16865.56289336454,16171.421681228714,18335.682931094285,Apparel,Fall,23610.21575177414,,19.107096628129142,Low,Growth,,2020.0,2140673.6646568934
76527.95025362667,33072.53717815605,29838.298515595383,7310.128517089171,Sports,Winter,9038.747077450998,,14.485594219191197,Low,Stable,Regional,2013.0,1822787.6507047256
73698.06221079703,55300.086185077045,23266.99257262108,18381.026706651675,Electronics,Spring,8393.73618983323,,6.3498476939062005,High,Recession,National,2019.0,4982958.323655565
36777.23646189861,35891.607256837066,1097.0247844820847,17883.558307667256,Sports,Fall,,,8.28834744117118,High,Recession,Regional,2015.0,1603141.4799574863
77013.23929487653,35604.61339481113,25337.66102326161,5433.921912311586,Apparel,Fall,42212.93677818349,22.0,23.249054426096244,High,Recession,Regional,2017.0,1795334.6608496923
33142.51525460755,5032.201383139558,25374.020618639977,4703.840538413321,Apparel,Summer,29155.791516257203,19.0,7.160716938024762,Low,Stable,Regional,2017.0,351036.5687656882
99430.14609338097,42846.576293278704,9212.680244780362,11321.836420868973,Beauty,Summer,,12.0,7.478535060066948,High,Recession,International,2018.0,3814682.9434423964
,54768.621804584654,2062.32269212335,18400.287017371127,Beauty,Winter,3577.497649446176,11.0,29.409045484765514,Low,Stable,National,2018.0,886908.0937016988
68239.58395824952,76140.26226400248,21380.592457712068,2383.0591351388352,Beauty,Winter,25319.505930283543,46.0,15.433748487084273,High,Growth,National,2011.0,2672815.7069030586
38283.826670346236,30055.31037034969,7318.448773523919,16944.699479144863,Electronics,Summer,2690.680020043662,45.0,22.706008190400908,High,Stable,Regional,2020.0,1728413.1304673157
49976.75408537388,8583.411755986901,22710.499151051397,14933.567904580259,Apparel,Winter,35766.02433232926,36.0,7.3819804030355485,High,Growth,Regional,2020.0,2862284.2784866258
93882.30823572139,42348.278434287764,17103.224545759513,13770.756718711074,Sports,Fall,15656.697434996891,30.0,4.498989568780432,High,Stable,International,2019.0,2665622.743659284
50536.996478815716,25073.282162655887,4368.518817050582,14385.413030307074,Apparel,Summer,2440.74492785043,26.0,8.900655795069468,,Recession,,2019.0,4177420.664560426
51447.115945092584,66054.11840614976,26806.977257007566,17801.453874443323,Electronics,Fall,44623.780986197,7.0,9.44835144589443,High,Recession,National,2015.0,2782916.7648055167
8089.487369107801,59598.841661801984,22768.00652017764,890.4768798311634,Electronics,Spring,2666.166376475637,11.0,6.526183883936774,Low,Growth,International,2013.0,4928454.33714634
49537.210554848854,21246.22440915292,4614.670062667431,,Sports,Winter,23737.85234118822,,23.817912973371,Low,Growth,Regional,2020.0,2357763.741283371
93916.99864734717,,22204.693686211765,19802.536326359834,Beauty,Winter,13983.795471606187,17.0,14.244747228387562,Low,Stable,International,2020.0,4829160.510305553
78088.7903074727,41751.88266575922,27572.38032473027,15362.646956915287,Electronics,,35800.81531949696,7.0,15.866832826768634,,Recession,International,2018.0,2415351.241269262
56584.49383569955,42339.27131038334,17455.154255096553,9233.775546528146,,Summer,47328.743903706316,13.0,11.055425097164392,Medium,Growth,International,2015.0,4204074.074834142
84082.85714837568,24243.87625639633,6263.128388161822,8557.892411729961,Sports,Fall,32343.17900334043,26.0,21.48235926105706,Low,Stable,National,2012.0,499452.46682828024
89357.2711438358,10234.547108772202,18943.64789643676,18237.651503316796,Beauty,Winter,36436.89195046568,31.0,23.707845003371496,Medium,Stable,International,2017.0,2952134.554012669
35547.19551228579,72256.71201238125,1690.1999731738465,8486.453953570339,Apparel,Summer,39539.70977116515,25.0,20.231628066626016,High,,International,2013.0,2626988.4072464057
89473.19128751637,49280.027313657854,19792.828589248693,11681.597949584506,Apparel,Summer,4904.851027043439,26.0,28.328012027198113,High,Recession,National,,4485279.910188514
92128.6782457566,6586.800868425876,12917.387678700337,1413.9377788854158,Sports,Winter,11678.453577966553,18.0,17.50807427225208,High,Stable,International,2014.0,622980.8635307415
38972.39467578767,73213.0810297125,27039.175146244008,4877.519211289016,Home Goods,Fall,48238.66287702815,47.0,21.373854124449885,High,Growth,Regional,2012.0,4182688.283378254
55254.632676827496,38291.23433945359,5116.082855737932,14926.80832007716,Sports,Fall,12754.7569707548,42.0,15.757923187408649,High,Growth,Regional,2020.0,4986095.417900445
12075.81085723262,2803.7361400056407,4782.474326282286,636.890242907361,Home Goods,Winter,32894.18956000239,25.0,24.559957483799202,Low,Recession,National,2019.0,3908510.8412330644
81291.58081014415,66764.64107966481,19804.840320243413,1580.6338531420704,Electronics,Spring,18176.0534465978,32.0,26.977283131505175,Low,Recession,National,2022.0,
61289.13734750367,20331.24930883459,5145.759996680164,18928.084922867627,Beauty,Fall,14046.358880064685,7.0,6.11146948916361,High,Stable,National,2020.0,1754877.4156412384
88168.4160443336,62587.8110706461,28826.52806288318,7255.916009651225,Apparel,Winter,31722.793023013895,33.0,18.721248248468648,Medium,Stable,National,2020.0,2929417.568588902
57194.02935510237,32386.53213351842,14490.113997570435,12928.81585347812,Beauty,Winter,4491.7161277508885,10.0,23.412273446481855,Medium,Recession,Regional,2015.0,1019340.4399559619
74636.27745731731,38115.1726766508,2781.950068314365,8573.12407180488,Home Goods,Summer,47916.68324251211,45.0,15.017276472572126,Low,Stable,National,2015.0,486826.18443239667
12947.412476521484,10779.186953017348,13536.04200347421,8987.562842253468,Apparel,Winter,37869.892484130665,,25.33253280539789,Low,Recession,International,2014.0,124511.89793074837
52038.80470082114,56686.69994945993,7708.141190556471,8115.774755597724,Electronics,Fall,38614.23267454445,34.0,7.703570016636304,Medium,Stable,Regional,2012.0,4631503.669951622
5783.153423521916,59245.76129486717,24968.252172678283,13933.573542380034,Sports,Fall,3078.30263499938,23.0,27.41678272765325,High,Growth,Regional,,3972476.1802017083
88406.15867401469,,22533.181346445694,5445.995388474479,Apparel,Fall,34827.079960551695,22.0,7.243006206863405,Medium,Recession,International,2017.0,4075300.0955053563
54054.513376298084,77441.09147118837,1889.432372094137,16239.056660943566,Apparel,Spring,16791.563040940888,22.0,4.265657792275885,Low,Stable,National,2019.0,1445630.1787361586
35790.18541960274,55095.882853807205,,11077.651069540236,Home Goods,Fall,49186.36138914619,14.0,12.151945329121801,Medium,Growth,Regional,,3203494.675032365
